path,label
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000035_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000036_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000037_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000038_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000039_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000040_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000041_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000042_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000043_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000044_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000045_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000046_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000047_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000048_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000049_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000050_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000051_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000052_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000053_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000054_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000055_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000056_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000057_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000058_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000059_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000060_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000061_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000062_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000063_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000064_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000065_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000066_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000067_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000068_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000069_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000070_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000071_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000072_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000073_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000074_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000075_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000076_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000077_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000078_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000079_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000080_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000081_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000082_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000083_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000084_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000085_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000086_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000087_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000088_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000089_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000090_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000091_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000092_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000093_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000094_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000095_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000096_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000097_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000098_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000099_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000100_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000101_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000102_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000103_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000104_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000105_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000106_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000107_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000108_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000109_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000110_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000111_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000112_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000113_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000114_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000115_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000116_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000117_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000118_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000119_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000120_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000121_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000122_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000123_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000124_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000125_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000126_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000127_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000128_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000129_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000130_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000131_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000132_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000133_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000134_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000135_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000136_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000137_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000138_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000139_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000140_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000141_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000142_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000143_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000144_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000145_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000146_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000147_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000148_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000149_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000150_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000151_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000152_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000153_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000154_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000155_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000156_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000157_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000158_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000159_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000160_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000161_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000162_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000163_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000164_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000165_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000166_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000167_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000168_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000169_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000170_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000171_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000172_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000173_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000174_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000175_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000176_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000177_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000178_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000179_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000180_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000181_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000182_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000183_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000184_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/augment_dataset/rois/000185_Abyssocucumis_abyssorum.png,Abyssocucumis abyssorum
