path,label
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/28_72.png,Chionoecetes tanneri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/29_73.png,Paelopatides confundens
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/30_74.png,Paelopatides confundens
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/31_75.png,Munnopsidae
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/32_76.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/33_77.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/33_78.png,Abyssocucumis abyssorum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/34_79.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/34_80.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_81.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_82.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_83.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_84.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_85.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_86.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_87.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_88.png,Scotoplanes globosa
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_89.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_90.png,Scotoplanes globosa
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_91.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_92.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_93.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/35_94.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/36_95.png,Isididae
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/36_96.png,Isididae
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/36_97.png,Ceriantharia
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/37_98.png,Isididae
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/38_99.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_100.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_101.png,Chionoecetes tanneri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_102.png,Actiniaria
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_103.png,Isidella tentaculum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_104.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_105.png,Chionoecetes tanneri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_106.png,Isidella tentaculum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_107.png,Psolus squamatus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_108.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_109.png,Sebastolobus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_110.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_111.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_112.png,Psolus squamatus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_113.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_114.png,Keratoisis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_115.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_116.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_117.png,Psolus squamatus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_118.png,Keratoisis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_119.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_120.png,Isidella tentaculum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/39_121.png,Actiniaria
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_122.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_123.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_124.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_125.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_126.png,Liponema brevicorne
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_127.png,Farrea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_128.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_129.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_130.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_131.png,Caridea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_132.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_133.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_134.png,Hexactinellida
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_135.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_136.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_137.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_138.png,Farrea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_139.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_140.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_141.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/40_142.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_143.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_144.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_145.png,Tunicata
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_146.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_147.png,Hexactinellida
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_148.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_149.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_150.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_151.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_152.png,Tunicata
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_153.png,Hexactinellida
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_154.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_155.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_156.png,Pannychia moseleyi
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_157.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_158.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_159.png,Caridea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_160.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_161.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_162.png,Hexactinellida
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_163.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_164.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_165.png,Tunicata
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_166.png,Hexactinellida
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_167.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/41_168.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/42_169.png,Gastropoda
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/42_170.png,Gastropoda
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/42_171.png,Chionoecetes tanneri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/42_172.png,Gastropoda
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_173.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_174.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_175.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_176.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_177.png,Benthocodon pedunculata
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_178.png,Benthocodon pedunculata
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/43_179.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/44_180.png,Chionoecetes tanneri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/44_181.png,Chionoecetes tanneri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/44_182.png,Actiniaria
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/45_183.png,Isidella tentaculum
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/45_184.png,Keratoisis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_185.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_186.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_187.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_188.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_189.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_190.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_191.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_192.png,Octopus rubescens
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_193.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_194.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_195.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_196.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_197.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_198.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/46_199.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_200.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_201.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_202.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_203.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_204.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_205.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_206.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_207.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_208.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_209.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_210.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_211.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_212.png,Microstomus pacificus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_213.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_214.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_215.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/47_216.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/48_217.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/48_218.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/49_219.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/50_220.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/51_221.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/52_222.png,Terebellidae
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/52_223.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/53_224.png,Scotoplanes globosa
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/54_225.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/54_226.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/54_227.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/54_228.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/54_229.png,Actiniaria
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/54_230.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/55_231.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/55_232.png,Paragorgia arborea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/56_233.png,Farrea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/56_234.png,Farrea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/56_235.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/56_236.png,Actinernus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/56_237.png,Farrea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/57_238.png,Paragorgia
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/58_239.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/59_240.png,Keratoisis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/60_241.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/60_242.png,Heteropolypus ritteri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/60_243.png,Caridea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/61_244.png,Heteropolypus ritteri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/61_245.png,Porifera
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/61_246.png,Heteropolypus ritteri
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/62_247.png,Scotoplanes
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/62_248.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_249.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_250.png,Parastenella
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_251.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_252.png,Staurocalyptus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_253.png,Parastenella
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_254.png,Staurocalyptus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_255.png,Hexactinellida
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_256.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_257.png,Paragorgia
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_258.png,Staurocalyptus
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_259.png,Farrea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_260.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_261.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/63_262.png,Heterochone calyx
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/64_263.png,Keratoisis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/64_264.png,Keratoisis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/65_265.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/65_266.png,Strongylocentrotus fragilis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/66_267.png,Asteroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/67_268.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/67_269.png,Scotoplanes globosa
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/67_270.png,Scotoplanes globosa
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/67_271.png,Scotoplanes globosa
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/67_272.png,Peniagone
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/68_273.png,Munidopsis
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/69_274.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/69_275.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/69_276.png,Ophiuroidea
/mnt/beegfs/home/dzimmerman2021/Documents/fathomnet/train/rois/69_277.png,Ophiuroidea
